suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
12,97795591,20000,1,7224330
5,105689725,3100,1,8336614
5,98195262,8000,4,7286128
17,98194999,1000,11,7286127
5,98195001,1500,1,7286749
5,98615917,3000,1,7348192
5,98615910,1800,1,7349003
5,98615914,1800,1,7349005
5,99050523,,,7407296
5,99050524,12500,1,7407297
2,99051562,4599,1,7406544
5,99798890,2000,1,7506189
5,99798891,8800,1,7506937
5,100564027,,,7610593
5,100564452,1000,1,7610595
5,101748969,1399,1,7768287
5,101748971,160,1,7768288
12,101748958,3000,1,7767531
5,101749803,,,7767534
12,101749807,500,1,7767536
5,101748963,2200,1,7768283
5,101749802,1000,1,7767533
5,101749804,13400,1,7767535
2,102672225,1000,1,7886202
5,102672225,1000,1,7886203
17,102672230,1000,11,7885814
2,98198582,1100,1,7286986
5,98198593,2000,1,7286990
8,99802211,15000,9,7507123
15,99802160,2000,9,7507317
8,99802160,14000,9,7507315
1,99802160,299,1,7507125
17,99802151,1000,11,7507121
5,100567362,29,1,7610774
5,101755003,4200,1,7768873
5,101754995,4200,1,7768872
16,97073789,,,7118409
8,97074223,3000,9,7118397
5,97074223,3000,1,7118396
5,97074330,300,1,7118083
5,97073535,1000,1,7118045
5,97073050,1100,1,7118047
5,97074204,4300,1,7118068
16,98200948,1000,9,7287521
5,104666686,4800,1,8181605
5,97805121,,,7224961
5,97806105,6200,1,7225526
1,97806105,10100,1,7225524
4,97806105,6200,1,7225525
12,97807299,23000,9,7225553
5,97807299,2000,1,7225554
5,97804840,500,1,7224933
5,97804471,10700,1,7224873
5,97804649,,,7224900
5,97803992,10400,1,7224872
2,99803921,3500,1,7507368
5,100567961,,,7610118
4,100567961,,,7610829
5,104670679,14800,1,8182838
5,97805813,,,7225484
5,97806065,,,7225009
5,97806504,3100,1,7225006
5,97805908,10000,1,7225501
5,97806537,,,7225010
5,97806405,320,1,7225509
5,97806062,,,7225519
5,98199226,8000,1,7287117
5,97805672,1300,1,7225464
5,97806330,500,1,7224982
5,104666564,2600,1,8181594
5,104665718,,,8181595
3,98198157,13200,1,7287418
5,98200333,11200,1,7287438
5,98199557,100,1,7287160
5,98199249,4000,1,7287421
5,98200775,200,1,7288201
2,98200775,2500,1,7288200
5,98199240,1500,1,7287118
5,98200266,2000,1,7287128
5,98201709,1300,1,7288353
5,98201555,1000,1,7288326
5,98201183,4900,1,7288245
5,98201508,900,1,7288316
5,98201894,1900,1,7288400
13,99064506,1000,9,7408290
5,104666627,,,8182620
5,104666053,1000,1,8181626
5,99056538,,,7407589
4,99059210,400,1,7407668
16,99804037,20000,9,7508212
17,99804037,1000,9,7508214
8,99804037,12000,9,7508213
5,99295013,10000,1,7439624
4,99295016,4000,9,7439158
5,99295016,500,1,7439159
5,99295057,2000,1,7439161
5,99295787,700,1,7439628
17,99295787,5000,9,7439627
5,99065265,12400,1,7408009
4,99065265,1200,1,7408010
5,99294865,1000,1,7439609
2,99294865,1000,1,7439144
4,101758786,3600,1,7769155
2,99296286,800,1,7439183
3,99296948,34000,9,7439717
5,99296948,338000,1,7439716
11,99296948,3700,1,7440241
5,99296890,15300,1,7440239
5,99297363,2000,1,7439672
5,99297519,2700,1,7439683
12,99297868,5000,4,7439714
5,99803897,7400,1,7507367
5,100567870,3700,1,7610819
5,99802825,6400,1,7507370
5,100567869,4200,1,7610818
5,99803961,6700,1,7508199
2,99803988,1000,1,7508205
5,99803747,22000,1,7507358
12,99803747,2300,1,7507176
1,99803747,3900,1,7507175
17,99804139,6000,9,7508222
5,104666902,,,8182647
5,100567062,6000,1,7610113
5,101760282,600,1,7769372
5,101757557,500,1,7768192
12,101761329,400,1,7769432
5,101761329,16900,1,7769431
1,101761329,300,1,7769433
2,102617115,10,1,7875567
5,104667080,7000,1,8182673
5,102617963,20840,1,7875574
5,102618378,110,1,7874711
5,102615705,1000,1,7875420
5,102617033,2400,1,7874691
5,102617965,900,1,7874701
8,102617965,9000,9,7874702
5,102617855,10,1,7875566
5,102619329,6600,1,7875615
5,102619703,2000,1,7875660
5,102617961,20,1,7875573
5,102618076,1800,1,7875588
5,102619644,2000,1,7875648
17,105586252,11000,9,8319867
5,97802952,200,1,7225268
5,97803433,80000,1,7224800
5,97803359,10000,1,7225267
5,97802948,21000,1,7224796
5,97803718,1500,1,7224824
5,97803531,4000,1,7225288
5,97803080,21000,1,7224810
5,97804322,3000,1,7224837
1,97804182,8000,1,7225300
5,97804182,1000,1,7225302
16,97804182,13000,9,7225303
5,97804384,10320,1,7224849
12,98199322,3140,1,7287125
7,98199342,,,7287127
5,99054838,2000,1,7407511
5,101756331,1300,1,7768150
5,97804197,10,1,7225305
5,97803405,7800,1,7225270
5,97803664,700,1,7224813
5,97073609,2900,1,7118367
1,97073783,700,1,7118407
5,97803010,2400,1,7224803
5,97074272,10,1,7118079
12,97074272,5000,9,7118078
5,97074286,1500,1,7118405
5,99059486,32200,1,7406951
5,104668191,3800,1,8182686
5,102615922,600,1,7875456
5,97803845,2700,1,7224846
5,99056131,9100,1,7406810
12,99804118,1500,9,7508220
5,99802541,10,1,7507349
5,99802790,7700,1,7507189
5,101758059,2500,1,7769074
1,101758059,7500,1,7769073
2,102615084,2500,1,7875415
5,102615304,8100,1,7875380
15,102615317,700,1,7875383
5,104668417,900,1,8181677
5,97804049,400,1,7225387
5,102615907,1000,1,7875452
17,105594239,1000,1,8320727
5,98199668,30,1,7287172
5,98200744,400,1,7287505
5,98199738,14000,1,7287183
5,102616284,19700,1,7875448
2,102616284,1700,1,7875447
5,102615868,,,7875442
5,104667309,6000,9,8181650
5,104667283,1000,1,8181646
5,104667115,1000,9,8181651
5,105586000,20,1,8319937
5,99057405,2000,1,7406835
5,99057963,8000,1,7406890
12,99057963,2000,9,7406891
5,99058320,1500,1,7406939
13,99056779,2000,9,7407612
5,99056883,1100,1,7407624
5,105585349,1200,1,8319175
5,105590027,5000,1,8320506
4,105594384,1000,9,8321430
5,99295667,2100,1,7439615
4,99059205,1800,1,7407667
4,104666129,100,1,8181630
5,105594273,8700,1,8321412
5,105586221,100,1,8319861
16,105585285,1000,9,8319167
5,105585285,2900,1,8319166
5,101757828,1000,9,7769222
4,101757828,6000,1,7769221
8,102614751,32000,9,7875361
5,102615470,3600,1,7875400
5,105586174,,,8320267
16,102616123,16000,9,7875488
5,102616123,3600,1,7875487
4,102616123,600,1,7875486
5,105585381,10,1,8319180
16,105590418,1000,9,8320163
5,105590418,500,1,8320162
4,100567693,1000,1,7610801
5,99804086,26500,1,7508219
5,101757401,1000,1,7768179
5,101759560,3400,1,7769326
5,101758893,2200,1,7769176
5,101759514,400,1,7769320
5,102615435,3600,1,7875397
5,102616386,20,1,7874624
5,102616034,800,1,7875474
4,105586288,1000,9,8319877
5,102616066,800,1,7875480
1,102616384,20,1,7874621
8,102616384,42000,9,7874622
17,102616384,6000,9,7874623
1,105585538,100,1,8319195
5,105585538,25000,1,8319196
8,105592828,8000,9,8320656
4,105591958,3600,1,8320665
5,105591958,6000,1,8320666
17,105589805,10,1,8321197
4,105589805,1400,1,8320467
5,105589805,50,1,8320196
5,101759247,1000,3,7769274
5,104667666,400,1,8181678
1,105586502,2400,1,8319907
16,105586502,19000,9,8319909
8,105586502,9000,9,8319908
5,105591582,2100,1,8320603
2,105591219,2200,1,8320547
5,105590338,2000,1,8320157
5,105593013,1000,1,8321383
5,105591583,17000,1,8320604
5,105592945,600,1,8321375
5,105592027,500,1,8320676
5,105591613,1000,1,8320608
5,105591578,900,1,8320602
5,105589654,3200,1,8320445
17,105586837,2000,9,8319954
8,105586837,5000,9,8319953
18,105586837,,,8319955
5,105587682,700,1,8320332
5,105588671,4300,1,8320070
1,105588671,500,1,8320069
1,105587858,200,1,8320355
5,105587852,600,1,8320354
5,105590526,1400,1,8320176
5,105588652,11100,1,8320061
4,105590334,500,1,8320156
5,105589695,5000,1,8320179
5,105589697,1300,1,8320450
5,105588216,7100,1,8320013
5,105589802,300,1,8320468
5,105586960,2000,1,8319977
5,104668410,57000,1,8182706
5,104668681,3000,1,8182739
5,105585849,5000,1,8319918
5,105587442,3000,1,8320302
2,105587442,200,1,8320301
17,105587442,1000,9,8320303
4,104668662,1600,1,8182736
4,104667749,800,9,8181685
2,104667853,1000,9,8182730
5,104667829,400,1,8182726
5,105586059,1600,1,8320255
5,105586945,200,1,8319974
8,105586586,3500,9,8320235
1,105586520,300,1,8319915
5,105588214,700,1,8320305
5,105586903,4400,1,8319965
2,105586658,4800,1,8319934
4,105586658,28800,1,8319935
1,105587237,2600,1,8320275
5,105587043,1000,1,8320286
5,105588213,250,1,8320012
5,105587428,400,1,8320300
5,105587221,700,1,8320273
2,105149617,1000,1,8253313
5,105149713,1000,1,8253332
5,97802646,1800,1,7224771
5,96605652,1500,1,7047194
5,97073491,11500,1,7118354
17,97802762,1000,11,7224781
5,97802763,800,1,7225257
5,98617834,3500,1,7349310
2,98617834,13099,1,7349309
5,100567667,50,1,7610094
12,100567669,70,1,7610800
5,96635867,3300,1,7050774
5,96636821,200,1,7051409
5,96635910,2000,1,7050784
1,96635921,12100,1,7051412
1,96635978,1700,1,7051421
2,96635978,1000,1,7050795
5,96635978,3100,1,7051422
12,96637001,6200,1,7051430
5,96636684,1600,1,7051393
5,96636689,2100,1,7050771
5,96638279,3500,1,7051464
5,96637357,4000,1,7050838
5,96638420,1,1,7051479
5,96638429,10800,1,7051481
5,96637055,1300,1,7050810
12,96637150,210,1,7051450
5,96637210,700,1,7050822
5,96637220,1400,1,7050824
4,96637294,1200,1,7050830
16,96637294,3250,9,7050831
5,96637144,200,1,7051447
11,96637146,1000,9,7051449
5,96637151,14200,1,7051451
5,96638320,600,1,7051466
1,96638368,300,1,7051472
5,96638368,1000,1,7051473
16,96635884,4000,9,7050780
5,96636836,5300,1,7051410
5,96635949,2000,1,7050793
5,96638977,70,1,7051580
11,96638376,1,1,7050843
5,96638376,1,1,7050842
5,96638827,2300,1,7051569
12,96638929,1000,11,7051577
1,96638505,100,1,7051514
16,96637527,4000,9,7050867
5,96638600,10300,1,7051545
5,96637773,12500,1,7050899
5,96636685,1000,11,7051394
16,96636715,7000,9,7051395
12,96636725,1,1,7050773
8,96636725,2000,9,7051396
5,96635880,700,1,7050779
5,96636838,3900,1,7051411
5,96635941,3700,1,7050787
2,96636004,21300,1,7051427
16,96636004,7000,9,7050802
5,96636004,1647540,1,7051428
5,96637085,900,1,7051438
1,96636131,200,1,7050814
12,96638287,800,1,7051465
1,96637384,300,1,7050844
12,96638449,1,1,7051488
5,96636683,7200,1,7050770
5,96636777,305600,1,7051404
2,96636777,58500,1,7051403
5,96635879,78000,1,7050777
17,96635879,1000,9,7050778
5,96635932,3200,1,7051413
5,96635938,200,1,7050786
5,96635982,3800,1,7050797
5,96636981,1200,1,7051429
12,96636045,1400,1,7050806
5,96636129,13500,1,7050813
1,96636129,800,1,7050812
5,96637165,8700,1,7051453
5,96637264,2900,1,7050827
5,96638378,8800,1,7051476
5,96637402,9000,1,7050846
5,96638546,600,1,7051525
5,96637963,5400,1,7050919
5,97101235,5000,1,7121101
5,97103922,1600,1,7122275
16,97103964,9000,9,7122280
2,97103964,1000,11,7122278
5,96640216,8400,1,7050947
5,97102589,700,1,7121926
12,98205977,500,1,7288737
5,97099685,29600,1,7121843
1,97101393,400,1,7121114
5,97101393,100,1,7121115
2,97102519,7800,1,7121917
16,96635761,75000,9,7050769
5,96635761,139100,1,7050768
12,96635786,700,1,7051392
5,96636727,11800,1,7051397
4,96636790,200,1,7051406
16,96635902,1000,9,7050782
1,96635943,19300,1,7050788
2,96635943,6900,1,7050789
5,96635943,97200,1,7050790
5,96635997,1100,1,7050799
2,96636029,110,1,7050804
5,96637048,700,1,7051435
5,96637095,1700,1,7051440
5,96636167,3700,1,7050818
5,96636171,3000,1,7050819
5,96637279,3700,1,7051460
5,96637382,200,1,7050841
5,96638384,40,1,7051477
12,96638443,1900,1,7051486
5,96638443,12100,1,7051485
5,96637731,170000,1,7050891
5,96637909,3300,1,7051615
17,97100469,,,7121087
5,96635815,9000,1,7050772
5,96635878,530,1,7050776
5,96635945,100,1,7050791
16,96635950,7000,9,7050794
5,96636002,1600,1,7050801
1,96637090,100,1,7051439
1,96637211,400,1,7050823
5,96638195,600,1,7051454
5,96638243,200,1,7051458
16,97101947,6000,9,7121175
5,97101947,14000,1,7121174
1,97101947,300,1,7121173
16,97101850,2000,9,7121158
1,97101981,200,1,7121180
5,97102079,1600,1,7121195
5,97103274,2300,1,7122218
2,97103274,1000,11,7122217
16,97103274,2500,9,7122220
5,96637295,1500,1,7050832
1,97103317,100,1,7122222
5,97103317,1500,1,7122223
5,96638323,320,1,7051467
12,96637365,300,1,7050839
5,96637365,1200,1,7051469
12,96638373,,,7051474
5,96637388,3200,1,7050845
5,97102689,3400,1,7121943
5,96637533,4500,1,7050868
17,97101006,21000,9,7121094
5,97101006,1300,1,7121093
1,97101006,3500,1,7121092
5,97102504,700,1,7122219
4,97103475,400,1,7122240
5,97103385,100,1,7122229
5,96636778,113700,1,7051405
5,96635934,19100,1,7050785
1,96636892,100,1,7051416
16,96636951,5000,9,7051425
5,96636951,22600,1,7051424
16,96636059,20000,9,7050808
5,96636059,2500,1,7050807
5,96638374,3000,1,7051475
1,96638411,300,1,7051478
5,96637417,4200,1,7050849
5,97103234,1500,1,7122212
2,96638218,500,1,7051456
11,96638218,1000,9,7051457
5,96638267,319100,1,7051461
4,96637304,1,3,7050833
8,96637304,1000,9,7050834
8,96638337,1500,9,7051468
5,97101028,13800,1,7121095
5,96639748,8500,1,7050950
5,96636748,4600,1,7051399
5,96636877,1000,1,7051414
5,96636928,800,1,7050796
5,96637056,900,1,7050811
5,96637145,2000,1,7051448
8,96638207,2000,9,7051455
12,97100765,110500,1,7121090
5,97100765,135000,1,7121089
12,97102337,500,1,7121898
16,97102679,3000,9,7122255
16,97099757,1,1,7121846
17,97102334,1,1,7121897
5,97102900,6200,1,7121959
17,97103099,,,7121980
16,97102638,8000,9,7121935
5,97102638,12700,1,7121934
5,98627023,4900,1,7350636
1,99065527,600,1,7408042
12,99808986,1200,1,7507674
8,101767791,5000,9,7769958
5,102636786,16400,1,7876932
4,105602075,1,1,8322401
5,97112808,3500,1,7123372
5,97112822,5600,1,7123374
5,97112886,1000,1,7123378
5,97103085,700,1,7121976
5,97105085,30000,1,7122392
2,97107036,6600,1,7122088
5,97107036,2400,1,7122491
16,97107036,1500,9,7122492
16,97111149,3500,9,7123290
1,97113296,1100,1,7122787
5,97113296,3200,1,7122788
2,97113869,400,1,7122839
2,97112789,100,1,7123367
5,97112789,434400,1,7123368
5,97116697,2300,1,7123049
5,97116968,1000,1,7123071
5,97117002,300,1,7123077
16,97103961,9000,9,7122277
5,97103961,6000,1,7122276
5,97106415,3100,1,7122431
5,97107171,36000,1,7122517
4,97107171,600,1,7122516
5,97109861,4200,1,7122656
5,97112295,3300,1,7123314
5,97113491,36000,1,7122803
11,97113491,15000,9,7122804
5,97104225,1200,1,7122304
5,97106368,13100,1,7122424
5,97107057,1100,1,7122498
5,97109520,1700,1,7122631
16,97111996,1400,1,7122752
5,97111996,24800,1,7122751
1,97112053,7700,1,7122757
5,97113878,271500,1,7122840
8,97115244,2000,9,7123417
12,97115244,200,1,7123418
4,97115244,400,1,7123416
2,97114923,200,1,7122959
12,97105062,8500,1,7122386
5,97106411,300,1,7122430
5,97107141,21500,1,7122510
12,97107212,400,1,7122522
5,97107280,11500,1,7122526
5,97115104,2000,1,7122980
5,97116196,2000,1,7122995
12,97116196,1300,1,7122996
16,97116297,3000,9,7123007
12,97116297,700,1,7123006
5,97104231,600,1,7122307
5,97104825,3700,1,7122362
5,97105065,1,1,7122387
5,97105169,500,1,7122032
5,97106521,600,1,7122441
5,97106654,15400,1,7122455
16,97106951,14000,9,7122484
5,97107402,5900,1,7122535
8,97109338,2000,9,7122611
5,97109338,34100,1,7122610
5,97109865,2900,1,7122657
5,97113735,1000,1,7122829
4,97104305,28400,1,7122315
12,97106224,200,1,7122409
5,97106661,1800,1,7122458
5,97107396,1000,11,7122534
5,97108126,18500,1,7122586
16,97109218,11500,9,7122602
8,97109218,6100,1,7122601
5,97109218,183400,1,7122599
4,97109563,800,1,7122633
12,97109563,1,1,7122634
16,97109563,5000,9,7122635
5,97111204,56800,1,7122681
5,97111903,2200,1,7122745
8,97112177,1000,9,7122778
5,97113336,7700,1,7122790
5,97113524,45100,1,7122809
16,97113933,1000,9,7122847
5,97114206,200,1,7123382
12,97112973,500,1,7123383
5,97114520,1200,1,7122898
12,97114520,800,1,7122900
8,97114520,3000,9,7122899
1,97106379,370,1,7122426
17,97106379,15000,9,7122427
12,97107838,200,1,7122560
5,97109889,1000,1,7122660
5,97110364,200,1,7123198
5,97112158,1800,1,7123306
5,97113450,1600,1,7122800
5,97113590,2600,1,7123339
5,97105192,5000,1,7121989
5,97104725,26000,1,7122354
12,97105172,400,1,7122404
5,97107616,3000,1,7122545
5,97108068,3300,1,7122580
5,97109571,2500,1,7122636
16,97109840,211000,9,7122651
5,97111247,500,1,7122685
12,97112261,500,1,7123307
5,97114261,600,1,7122875
5,97114788,450,1,7122941
5,97115082,1100,1,7122975
5,97116329,4800,1,7123011
5,97116357,8000,1,7123015
5,97115816,1700,1,7123499
12,97115816,1300,1,7123029
5,97103110,200,1,7121981
12,97104402,600,1,7122320
4,97104724,200,1,7122352
12,97104724,4700,1,7122353
16,97106329,14000,9,7122419
12,97106329,2000,1,7122418
12,97106740,300,1,7122464
16,97106740,24000,9,7122465
5,97113525,1000,1,7122810
12,97113619,930,1,7122821
16,97114656,7000,9,7122922
12,97114656,900,1,7122921
5,97114684,18500,1,7122927
1,97114684,27300,1,7122926
5,97116232,5580,1,7123001
5,97116478,7100,1,7123031
12,97116995,2800,1,7123076
16,97104086,8000,9,7122291
5,97104252,2500,1,7122311
2,97104252,600,1,7122310
5,97106503,1600,1,7122439
16,97107045,3000,9,7122495
5,97107045,2500,1,7122494
16,97107111,5000,9,7122506
4,97107111,1,1,7122505
12,97109749,1400,1,7122647
5,97109963,1,1,7122665
5,97112099,2600,1,7122762
16,97112099,1000,9,7122763
5,97112578,62700,1,7122818
11,97112578,124000,9,7122819
5,97113990,1300,1,7122853
5,97114784,3300,1,7122940
17,97115499,1000,11,7123454
5,97116293,5700,1,7123005
5,97116507,100,1,7123035
5,97104241,2900,1,7122308
5,97106766,800,1,7122468
5,97106808,1100,1,7122473
5,97107085,8200,1,7122503
5,97109823,3700,1,7122649
5,97110973,107100,1,7123268
16,97110973,46000,9,7123269
5,97113258,200,1,7122786
12,97113340,1700,1,7122791
17,97113340,1000,9,7122792
5,97112552,100,1,7123338
16,97113073,28000,9,7123395
12,97113073,13700,1,7123394
5,97114456,3800,1,7122891
12,97114626,300,1,7122917
12,97103113,500,1,7121982
15,97105049,3000,9,7122383
5,97105049,7010,1,7122382
1,97105049,1080,1,7122381
5,97108441,800,1,7122119
13,97109996,3000,9,7122668
13,97110433,12000,9,7123206
5,97112315,2800,1,7123319
5,97115234,2500,1,7123411
5,97114956,800,1,7122963
5,97115543,200,1,7123462
12,97115581,1000,11,7123469
5,97116171,8800,1,7123546
12,97105421,8300,1,7122373
5,97105539,800,1,7122025
16,97106016,1,1,7122083
12,97110400,700,1,7123201
12,97111256,500,1,7122686
16,97111256,1000,9,7123213
12,97112569,1200,1,7123341
4,97105106,1230,1,7122394
12,97105106,1200,1,7122395
5,97105106,1200,1,7122393
5,97106018,39100,1,7122084
5,97108448,600,1,7122120
5,97108549,100,1,7122129
4,97105873,100,1,7122065
5,97110961,100,1,7122734
5,97111900,50,1,7122744
5,97112291,16200,1,7123313
12,97112310,1000,1,7123318
5,97112606,1,1,7123345
5,97112848,2000,1,7123375
5,97116160,1,1,7123541
2,97108175,900,1,7122595
5,97109519,9300,1,7122632
5,97110511,2800,8,7122684
5,97110788,1200,1,7123241
5,97110987,28500,1,7123270
5,97112307,900,1,7123316
5,97112542,5300,1,7123336
5,97112772,100,1,7122838
5,98627118,500,1,7350648
2,99065043,2200,1,7408367
16,99065043,6000,9,7408369
5,99065043,1000,1,7408368
5,101769264,1000,1,7770039
12,101769264,11600,1,7770040
12,105602143,55000,1,8322127
5,97806966,1500,1,7225076
2,97806966,2200,1,7225075
5,97807584,1000,11,7225600
12,97806823,600,1,7225055
5,97807914,1500,1,7225672
2,97807914,2700,1,7225143
5,97810594,2300,1,7226368
5,97810168,200,1,7225915
12,97810168,4500,1,7225916
16,97810168,24000,9,7225917
1,97808250,2300,1,7225127
5,97808250,700,1,7225129
2,97808250,1300,1,7225128
4,97810987,80,1,7226436
5,97811116,9700,1,7226463
5,97807816,1200,1,7225642
5,97809080,4400,1,7226272
12,97809625,2000,1,7225798
16,97809625,40000,9,7225799
12,97810247,1,1,7226290
8,97809710,1000,9,7225813
12,97809710,700,1,7225814
5,97809526,1800,1,7225783
12,97806947,800,1,7225591
2,97806235,600,1,7224971
5,97812167,8400,1,7226087
16,97812167,37000,9,7226088
5,97813306,800,1,7226120
12,97806037,200,1,7225001
2,97806599,5,1,7225021
12,97815474,500,1,7227335
4,97815474,500,1,7227334
16,97812137,1500,9,7226082
12,97812137,12200,1,7226081
12,97810824,700,1,7226405
5,97811891,1800,1,7226054
5,97814720,1700,1,7226740
5,97807292,2300,1,7225552
5,97810503,150,1,7226348
5,97811069,2000,1,7226452
5,97811781,18400,1,7226036
5,97815571,188500,1,7227353
1,97814503,200,1,7226709
5,97810485,237300,1,7225853
5,97814469,4900,1,7226179
16,97814609,3000,9,7226726
12,97814609,1800,1,7226725
5,97816864,4300,1,7227408
5,97818619,1100,1,7227506
17,97817660,3100,1,7227510
1,97808365,100,1,7225146
5,97811538,5600,1,7225992
5,97825273,3160900,1,7228601
5,97825555,400,1,7228647
12,97825555,3500,1,7228648
12,97825049,300,1,7228081
12,97826204,500,1,7228109
2,97826660,1600,1,7228190
1,97823925,400,1,7228545
5,97827317,300,1,7229267
5,97823481,1900,1,7228478
12,97824396,1,1,7227986
12,97824686,100,1,7228030
14,97811494,8000,9,7225979
12,97826192,600,1,7228103
5,97826192,100,1,7228610
5,97825863,1700,1,7228711
5,97825590,1400,1,7228656
1,97807033,100,1,7225084
5,97807033,300,1,7225085
8,97806551,1000,9,7225011
12,97812227,4700,1,7226483
