victim_id,circumstances_id,justifiable_force_id
92291636,10,
91378809,6,
92260207,1,
93330629,10,
93329420,1,
92744788,10,
92310727,1,
92278226,10,
100729454,10,
100710079,1,
100710079,8,
100714512,8,
100741199,1,
100763448,9,
101939343,10,
101946836,1,
100786778,1,
102082038,10,
101964615,10,
102024900,10,
90812304,6,
92763736,1,
92297024,1,
92802781,9,
92314277,1,
93875577,1,
95708586,1,
95713736,10,
93780300,1,
95745246,1,
95758136,1,
92269245,1,
91373169,1,
91413986,8,
91418866,9,
92252030,10,
93256729,1,
93292314,1,
93299795,6,
93299795,1,
93303614,10,
92213994,1,
92737181,9,
93803340,10,
93805023,1,
92249497,1,
92245163,9,
102079568,1,
102082397,1,
101924797,10,
102088940,10,
102072734,1,
101919451,1,
101921016,1,
100877405,1,
100877774,1,
102006761,10,
100813785,1,
100813297,10,
100813296,10,
100672149,1,
100683415,1,
100706442,1,
100698323,10,
101996333,9,
100703285,3,
100703285,8,
100703284,8,
100703284,3,
102046308,1,
100680810,9,
100762112,1,
100774080,1,
101999937,9,
92265715,10,
92270634,10,
93257442,1,
93260048,10,
93314007,1,
95676405,1,
100678807,1,
101956532,10,
101962280,9,
100727552,9,
100727552,8,
101889499,10,
102094127,1,
100884658,1,
102060535,1,
102061036,9,
102091245,1,
102092300,10,
101990934,1,
102094592,1,
102108762,9,
102071689,1,
100784103,1,
102072033,9,
102062046,1,
93299923,1,
93310102,10,
93313986,1,
92798015,1,
90794924,1,
90800458,1,
90803943,1,
90805647,10,
92815950,1,
92284704,9,
92285260,1,
93301184,1,
93306368,1,
92305402,1,
100688947,1,
95668124,1,
95670630,1,
95670628,1,
93290520,6,
92310671,10,
92319533,10,
90791864,10,
92253463,10,
92255682,1,
92258285,10,
92271821,1,
94740763,9,
94712442,1,
94778975,1,
94767853,8,
94767853,9,
94779216,1,
97169196,1,
94723820,2,
102025986,1,
94746436,10,
102098158,1,
101884472,10,
102025195,6,
101996689,9,
101918932,10,
100796463,10,
100742786,1,
101354287,1,
100804183,10,
100719924,8,
100739071,9,
91548909,1,
92331042,9,
92275725,1,
92322535,10,
93282089,10,
92291051,6,
92295692,9,
92752771,1,
92758318,10,
97137188,1,
94775606,1,
94787243,1,
94790185,10,
94794355,1,
94145980,1,
94742884,1,
94744537,1,
94760453,10,
94145296,1,
100659928,2,
94730788,9,
97137184,1,
94707939,8,
94155061,6,
94158729,10,
94158727,10,
94162847,6,
94760217,11,5
100639631,10,
100639638,10,
92737883,1,
92309458,9,
92314904,1,
92796381,1,
100747357,1,
100757097,1,
100759151,1,
100784524,10,
101945289,10,
102015341,1,
102015343,1,
102015974,1,
101954659,1,
100809531,1,
101991061,1,
102105466,9,
100806751,1,
102075896,10,
102076294,6,
102108347,3,
102085637,6,
100873827,10,
100890347,9,
100891140,9,
100810538,1,
102083730,9,
102089104,10,
102090853,9,
102095933,9,
93771311,8,
93778750,1,
94123305,1,
94130145,1,
94785170,1,
93857832,10,
93876681,9,
93876681,1,
93885126,10,
95686154,9,
92776706,9,
90794920,1,
92283590,6,
92280918,1,
92291018,1,
92793256,1,
92297955,1,
95717434,6,
95733568,10,
95669696,6,
95673998,1,
94741651,10,
97130099,9,
92304424,1,
93325587,1,
93325607,10,
93325605,10,
92321135,10,
92321931,10,
92327681,1,
92258445,1,
94760780,1,
94770446,8,
94779214,1,
94779679,1,
94109716,1,
94129975,1,
94723814,2,
94784286,1,
97211709,8,
94136888,10,
101963267,9,
101963290,8,
102001905,1,
100703931,12,1
102097506,6,
102107071,9,
101354944,10,
101884473,10,
100794670,1,
91361922,1,
91362730,10,
93275359,1,
92743603,10,
92764245,9,
92769751,1,
91406113,1,
94745467,10,
94754304,1,
94759778,9,
100658166,1,
94725962,6,
100662867,1,
94728034,1,
94152314,1,
91389939,1,
92298298,9,
100639633,10,
100640449,10,
93241812,1,
92311454,1,
92321733,3,
97136362,1,
94745582,1,
94746213,1,
94746213,8,
94099849,9,
94761999,10,
94761996,10,
94767473,1,
93785824,6,
93803239,1,
93803239,6,
93803237,1,
93803237,6,
94118813,9,
94130679,1,
101925014,10,
100757100,1,
102061155,1,
102015337,1,
101898810,10,
101898811,10,
100809895,1,
102114253,10,
101983210,10,
101983208,1,
101983206,10,
101353374,1,
102013474,1,
102083728,9,
101370047,9,
94727640,1,
98261934,8,
93850387,1,
93855992,9,
94146461,9,
94794941,1,
94748664,1,
94751414,9,
94755603,1,
94760925,1,
93891232,6,
93891232,1,
93243570,1,
92818378,10,
93247055,9,
93246164,9,
93247063,9,
92246330,9,
92246330,1,
92248357,9,
93317531,1,
101888821,1,
92213607,1,
92802104,10,
93902141,9,
91382341,1,
92255577,9,
93842020,1,
100745636,9,
101889506,10,
101889507,10,
100804160,1,
100875777,1,
100878727,3,
101886342,1,
102075337,9,
102092608,1,
102066179,1,
102108766,9,
101952809,6,
101998988,9,
100686721,6,
100686721,1,
102074707,9,
102098876,1,
102020441,1,
100666933,9,
93310657,1,
93290943,10,
92259383,1,
92276732,10,
93297910,10,
92290730,1,
93315400,1,
93315959,1,
93306452,6,
93307522,6,
90808097,1,
92293287,9,
94777001,9,
94709354,1,
93318320,10,
92312666,1,
92317072,6,
92319319,1,
92322513,1,
94762656,1,
94779682,1,
94108636,10,
94754852,2,
94754199,2,
94723819,2,
94723821,2,
94722962,2,
98198974,9,
95742074,1,
94775607,1,
94777325,1,
90785935,1,
92264045,6,
93249616,1,
92275062,10,
92281139,1,
91403334,1,
91351724,1,
91364963,6,
102001023,1,
101358161,1,
101363767,9,
102110716,1,
101884474,10,
100775085,1,
100675102,1,
100729688,1,
100787565,1,
100799718,10,
100750723,1,
100878949,9,
100784819,10,
100785081,1,
100785971,10,
94790187,10,
94790189,10,
94140135,1,
94730789,9,
90810262,6,
91376432,1,
92752772,1,
92766497,10,
92327628,10,
97134413,1,
100640446,10,
93241810,1,
97135363,1,
94749797,1,
94099850,9,
94712394,6,
101944685,1,
100799567,8,
100805350,1,
100807759,1,
102075602,1,
101354525,1,
100808720,1,
100809331,10,
100809332,10,
101989507,8,
100800920,1,
100802555,9,
100811076,9,
100811174,1,
102108346,3,
102286320,1,
102091470,10,
102061006,1,
92314632,1,
92796382,1,
92226157,1,
92235516,10,
90794013,10,
93269359,6,
93246160,9,
93247058,9,
93247027,9,
94783451,1,
94708235,1,
94715962,1,
93885668,10,
93811240,9,
93813941,9,
93846215,1,
93813674,9,
94137932,9,
94794087,1,
92808416,10,
92747365,1,
92751495,1,
95674011,10,
98269907,9,
95692154,10,
92321381,10,
92323011,1,
93290945,1,
92272031,10,
92274853,8,
90794915,1,
90797518,10,
92283593,6,
92285855,1,
92814305,10,
93315730,1,
93315422,10,
92788471,1,
93298044,6,
93298234,10,
93311719,1,
90808098,1,
90808741,1,
100877427,1,
100877429,1,
100806298,1,
101883693,10,
102076031,10,
102058264,9,
102108764,9,
102095566,10,
100679124,1,
100693494,6,
101920540,10,
100686598,1,
102107068,9,
102107066,10,
95720129,1,
94741650,10,
98196821,1,
98197694,1,
93311081,1,
93319145,1,
93320161,6,
93298023,9,
92309355,1,
92310434,1,
92314827,1,
92248393,9,
92248393,1,
94771172,1,
94106155,1,
94128451,1,
94723822,2,
94723816,2,
94723812,2,
94786178,9,
94787731,10,
94792007,1,
94793783,1,
94800725,9,
94801375,9,
94132841,1,
90788736,1,
92258447,1,
91363697,10,
93257184,1,
91403336,1,
92321438,1,
92324786,1,
91358757,9,
94150110,1,
100658179,1,
100658849,1,
100659124,10,
94713364,10,
94729752,1,
94759072,1,
94158730,10,
102023788,10,
102030663,10,
100874652,1,
102035320,1,
100792257,1,
100794543,1,
101998362,1,
100729177,1,
100742444,1,
100873444,1,
100786416,1,
102005963,1,
101937430,9,
100802511,1,
101954657,1,
101963643,10,
101354071,9,
101355891,1,
91381028,1,
92301674,1,
92777028,1,
100639634,10,
92220142,10,
94748124,1,
94761301,10,
94761299,10,
91395332,1,
92313678,1,
94161595,1,
92321097,3,
90792332,1,
92806879,1,
93269263,1,
93270121,1,
93247040,9,
93246146,9,
93247047,9,
93246157,9,
93247023,9,
93247029,9,
93247034,9,
100673135,17,
91379916,1,
91380451,1,
91384685,9,
91384680,9,
93787956,1,
92804178,1,
92809159,1,
92809161,1,
93885119,1,
94143821,1,
94148521,10,
94789301,1,
94789345,1,
94794930,1,
92265910,10,
93259483,1,
92291194,1,
92775055,1,
92288716,10,
92296959,1,
98246764,2,
92252348,9,
92255378,1,
92739646,9,
93270020,10,
93269151,10,
92311783,1,
92747361,1,
92322212,10,
92321379,10,
92323874,1,
92324691,9,
92276326,1,
93302730,9,
93310592,1,
101889503,10,
100795591,1,
101960202,6,
102093321,1,
100883965,1,
102060700,1,
101883599,10,
101888258,9,
102090645,10,
102092246,10,
102108500,9,
102108502,9,
100872294,10,
101972977,10,
100789087,10,
102072039,9,
102074124,1,
101939206,1,
92776709,9,
90798651,1,
92285853,1,
92291794,10,
92286346,1,
93315425,10,
93308913,6,
90808100,1,
92818029,1,
100687067,10,
93320137,1,
92251318,1,
93325812,9,
93325815,1,
92321783,1,
90791253,10,
92255678,1,
92254835,6,
92258288,9,
91365457,9,
92805416,1,
92314430,1,
94740746,1,
94741654,10,
94742148,9,
94749334,6,
94767068,9,
94108638,10,
94751703,1,
102108031,1,
101967089,10,
102061688,1,
101352489,10,
101991014,10,
100874248,3,
102034049,10,
100793107,9,
101354386,1,
101356884,1,
100742870,1,
100879914,10,
100786417,1,
93264720,1,
92331091,1,
92280471,8,
93282091,10,
92768615,1,
92732741,1,
94787643,1,
94789040,10,
94790190,10,
94790304,1,
94794174,3,
94795110,10,
94800729,9,
94802711,1,
94132428,1,
94134180,1,
94710125,9,
94747468,1,
94162846,6,
94740790,9,
94767472,1,
94708233,1,
92302160,1,
94775868,1,
100639635,10,
100640452,10,
100640454,10,
100639639,10,
91548507,9,
92240757,1,
93266784,10,
93269149,1,
92309307,9,
92311392,1,
92315542,10,
92800689,6,
92805286,1,
92808081,1,
92747360,1,
92322210,10,
92322428,1,
92325654,1,
92325653,1,
93326098,10,
93326303,1,
101956526,10,
101959243,1,
100722651,9,
101890004,10,
101890001,10,
101889502,10,
101889504,10,
100799672,1,
102089022,9,
100876845,9,
100876845,8,
101970788,1,
102060534,1,
102060697,1,
102061151,9,
101883594,10,
102057584,10,
100680766,10,
100693490,6,
100778541,1,
100669752,6,
95670088,9,
95670091,9,
93300042,1,
93310101,10,
93316892,1,
92327987,1,
92327991,1,
92276551,9,
92287692,1,
92289744,6,
93315423,10,
93302625,6,
93303948,1,
93307942,9,
94776442,6,
95720840,1,
94745758,1,
94749394,9,
93312232,1,
93315859,1,
93319477,9,
93320160,6,
93295471,9,
92310165,1,
92239027,9,
92240628,10,
93325588,1,
92321133,10,
92321199,1,
92325388,1,
92326498,1,
92254750,10,
94754859,2,
94722961,2,
94723813,2,
94784277,1,
94785839,10,
94787638,1,
94792010,1,
101964015,1,
102081654,10,
100787829,9,
100742787,1,
101964988,9,
101923952,10,
100763722,1,
100731937,1,
100774699,1,
91376117,1,
91548416,10,
92330881,6,
91388285,1,
91390931,1,
92293230,9,
92293230,1,
92747120,1,
92750755,9,
91406425,1,
94742894,1,
94136199,1,
94733739,1,
94733012,1,
94158728,10,
94158731,10,
94163715,1,
92327643,1,
92295935,6,
92301766,10,
92221325,10,
92313676,1,
92314545,1,
94746281,1,
98357800,1,
94761306,10,
94713263,3,
94714147,3,
93801523,9,
93807428,1,
101924944,10,
93778456,1,
93805133,1,
94114461,9,
102044310,9,
102022506,9,
100810176,1,
100810181,10,
100810525,1,
100809568,1,
101983212,10,
101990251,1,
102272311,1,
100810951,2,
100809668,9,
92321695,10,
92229197,10,
93303240,9,
93311971,1,
93314093,1,
92327811,10,
92818374,10,
93269261,1,
93246179,9,
93247032,9,
93248849,10,
92208778,10,
92797769,10,
92797779,10,
92246363,1,
93825944,1,
93825944,8,
95689151,10,
93889647,1,
93859569,1,
94768038,9,
94768753,1,
94776871,1,
92328386,1,
92330121,1,
92331205,1,
92302573,1,
92267433,9,
92770217,9,
92771336,9,
92771322,9,
92781694,1,
92782853,1,
92248342,9,
94117183,9,
92290259,1,
94760985,1,
94809751,1,
94784795,1,
94743813,1,
94710002,1,
94112789,10,
92787532,1,
92789627,9,
92315477,9,
92759226,9,
93311724,6,
93311379,1,
92809208,1,
92280516,1,
92291183,6,
91362888,1,
91364532,10,
92324432,10,
92320459,10,
92321703,4,
102017684,6,
102048887,1,
102059606,1,
102023961,2,
102063533,1,
102069266,1,
102083504,10,
102097924,1,
102032804,1,
100719153,1,
102077695,10,
102068661,6,
100699569,10,
100699558,10,
102095822,10,
102046335,1,
100813287,1,
100813852,1,
102093696,1,
102072457,1,
102068961,6,
101963141,1,
102074503,1,
100750652,10,
100750980,1,
100880333,9,
102077859,10,
100875565,1,
100881627,9,
102067601,6,
100747135,9,
101959605,1,
102074773,1,
94787944,1,
97208462,3,
97208534,1,
94720620,1,
94714208,2,
94130748,10,
94130750,10,
94136469,9,
94136574,1,
94745157,10,
102075512,10,
101960971,5,
101354603,1,
101356951,10,
102088953,9,
102074305,1,
102075001,1,
101910290,10,
101910294,10,
98243397,8,
98243397,9,
98243778,8,
98243778,9,
92299954,9,
92300567,1,
95708697,1,
92743165,1,
92772987,1,
92267357,9,
92267358,9,
92267363,9,
92267772,9,
92267782,9,
92782265,10,
92784270,1,
94785351,1,
94732068,8,
94148559,1,
94786444,1,
94798573,10,
94722366,1,
94767215,1,
94778015,1,
94741548,1,
94744822,1,
94711898,9,
98302383,1,
94779078,1,
94747711,9,
94747604,1,
94747875,1,
94745010,10,
97195223,10,
97195356,6,
94759443,10,
94773822,1,
90783476,10,
91401326,1,
92805990,1,
92811990,1,
92300960,1,
94775887,9,
94779496,8,
94779996,10,
94779998,10,
94767516,9,
94719403,1,
94733671,10,
95682985,10,
92227328,1,
90802762,4,
92302181,1,
92241773,10,
92225543,1,
92824322,10,
94784792,1,
94790302,1,
94743451,1,
94765088,1,
92258097,1,
92258097,6,
92273237,9,
92314896,1,
92299358,6,
92305461,1,
92759224,9,
92294926,6,
92321706,4,
92321705,4,
92268785,1,
100648653,1,
102045720,10,
102075638,1,
102003859,9,
102114737,9,
102024946,9,
102023963,2,
102069028,9,
102069909,1,
102272235,1,
100644622,9,
100657551,9,
102031464,1,
102034258,1,
100698646,1,
102083505,10,
102094498,9,
102097509,1,
102069530,1,
102072316,1,
102035939,6,
100729233,8,
100729233,1,
100785674,9,
100813413,10,
100813509,1,
102069152,1,
102071665,1,
102046635,1,
102048149,6,
102049254,10,
101958764,1,
101960835,1,
102109655,10,
100747966,2,
102064298,1,
102066545,9,
102066543,9,
100880331,1,
102081574,9,
102081573,9,
101948455,1,
102095216,2,
102075510,9,
102082954,9,
101959635,10,
94800222,9,
94146576,1,
94148561,1,
94148560,1,
94150072,1,
94788731,1,
94798579,10,
102063161,1,
102063056,1,
100760598,1,
102065160,1,
102071775,1,
100748911,4,
100757783,1,
98240580,10,
92328013,1,
94093034,1,
92273760,8,
92263904,2,
92263904,1,
92267344,9,
92317564,6,
92328167,1,
94710475,1,
98243275,1,
98244983,9,
98196507,1,
94779746,6,
94782080,10,
94785192,6,
92291603,1,
91391017,1,
94709639,10,
92813014,1,
92813885,10,
94745259,1,
97195359,6,
94765467,10,
94768968,1,
94776567,2,
93288264,9,
90796985,2,
92221088,10,
92825503,9,
95668582,1,
95669476,1,
94806949,1,
94806948,1,
94807171,10,
94767530,9,
94767515,9,
94768035,9,
92209694,1,
92230070,1,
92296637,6,
92254182,1,
92771321,9,
92286974,9,
94812231,10,
94812230,10,
94789701,1,
94780202,1,
94749886,8,
94705991,1,
94798514,1,
92784747,10,
93310774,9,
93310777,9,
92796647,10,
102047538,10,
102091431,1,
102274000,1,
102274299,1,
102082386,10,
102034256,1,
102074214,9,
102095460,10,
102095961,10,
102066769,6,
100720508,4,
100699572,10,
100699915,10,
100699901,10,
102092520,10,
100812988,9,
100813497,1,
102067629,1,
100737705,10,
100878806,9,
100878811,9,
101963137,1,
102074507,1,
102110390,10,
100746922,2,
102066544,9,
100872328,1,
102077315,10,
102095212,2,
100759230,10,
102085607,6,
100746232,10,
102092254,10,
102071965,6,
102075148,9,
102085772,6,
102067883,1,
102076690,1,
101354471,1,
101966955,1,
101966954,1,
94755293,1,
94755819,10,
98333362,10,
94117861,1,
94141212,1,
94732895,6,
94739865,10,
94728880,1,
102082895,10,
102065159,1,
102069190,1,
102094249,9,
102075000,1,
101910287,10,
101909605,10,
92320260,1,
92321698,4,
92321700,4,
92321696,4,
92321702,4,
92255932,6,
92311808,1,
92324788,1,
92327671,1,
92770099,10,
95708696,1,
95709710,2,
92731347,10,
92267348,9,
92328138,1,
92328168,1,
94142274,1,
94791683,10,
94799533,10,
94761286,1,
98243162,1,
98243272,1,
94737307,1,
94806502,1,
94824572,1,
92271741,1,
100748224,1,
93838098,1,
90781448,9,
92292572,1,
91394966,1,
92300718,9,
94785194,6,
94747964,1,
94747964,8,
94760335,1,
97195130,1,
94766140,10,
94769027,10,
92213560,10,
92825470,1,
92825502,10,
92321720,10,
94768999,1,
94769858,9,
94777840,10,
94779334,1,
94780701,6,
95754216,9,
94778977,10,
94792549,1,
94794092,1,
101971708,1,
102105465,9,
102272203,10,
100812001,1,
100808026,1,
100873829,9,
100873831,9,
100891136,9,
102013472,9,
100810967,1,
100811100,1,
102074338,6,
100639416,6,
102072354,6,
102082462,10,
102272237,1,
100644797,1,
102033008,1,
100672224,10,
93317530,1,
92330998,1,
92222784,8,
92297785,10,
92265041,10,
92770210,9,
92782488,10,
93903406,1,
95689153,10,
93861878,10,
93874622,1,
93889592,1,
94767523,9,
94771299,1,
94771297,1,
92235911,9,
92224688,1,
92794029,1,
92258096,1,
92258096,6,
92311054,1,
92306109,1,
94774215,1,
92292797,1,
92293442,9,
92293443,9,
92322835,1,
92328165,1,
94784525,1,
94786035,1,
94802800,10,
94756662,10,
94755816,9,
94769131,1,
98333310,1,
94714212,2,
94132281,6,
94132281,1,
94139397,1,
94745667,1,
94776287,10,
94778549,1,
94730934,9,
94731250,1,
94737815,1,
102095465,10,
102095962,10,
102097508,1,
102073489,9,
102065508,1,
102086136,9,
100699894,10,
102046337,1,
102052849,4,
102073627,6,
102065944,9,
102061483,1,
101963138,1,
102095754,10,
100749056,10,
100762809,10,
102076558,9,
100901607,10,
102064082,1,
100753122,6,
101356223,10,
102080192,9,
100761725,1,
100767966,6,
102069191,1,
102071268,1,
102071504,9,
102071777,1,
102074307,1,
102074304,1,
102092908,1,
101909602,10,
101909606,10,
92320007,1,
92268792,1,
92269703,1,
92269699,1,
98243398,9,
98243398,8,
91380007,10,
92323171,1,
94093201,1,
95709331,2,
92724343,1,
92267769,9,
92317880,1,
94761148,1,
94761287,1,
94767525,1,
94767529,1,
94744807,1,
94803126,10,
94736035,10,
94735760,9,
92295571,1,
92274547,1,
92320566,1,
91395010,6,
92805837,9,
92805840,10,
94751026,6,
94746066,1,
94746066,2,
94746270,9,
94759444,10,
92817985,1,
92311270,10,
92320306,1,
101963642,10,
102076263,1,
101354564,1,
100808263,1,
100810394,9,
101983215,10,
101392099,1,
102272373,1,
101354398,1,
101355663,1,
101356098,1,
100810244,1,
102080769,10,
100876535,1,
100809602,1,
101356090,1,
102286321,1,
102061009,1,
93803640,9,
93795326,1,
94115255,6,
94716406,1,
94736784,1,
98261379,3,
98261379,1,
93831963,9,
93831963,8,
93846216,1,
93808163,1,
93818656,8,
94148418,9,
94148518,10,
92321697,10,
93242387,1,
93242474,1,
92235519,10,
93308168,1,
93314091,1,
92322334,1,
92326825,10,
93269260,1,
93247036,9,
93247042,9,
93246178,9,
93246182,9,
93247061,9,
93770947,6,
93784218,1,
92214310,10,
92794065,9,
94739781,10,
94757932,6,
94763734,1,
93890641,1,
93910951,9,
95690215,9,
95670802,1,
97210202,1,
94806675,1,
94758271,1,
94763878,1,
92301118,1,
92750018,10,
92219612,1,
92774199,9,
92775550,1,
92775546,1,
92781702,1,
92783673,1,
92307996,1,
92280204,1,
92753400,10,
94810400,1,
94810461,1,
94787107,10,
94790461,1,
94791831,10,
94780120,1,
94780211,1,
94788971,1,
94826578,9,
92822619,1,
92274228,1,
92315480,9,
92239318,1,
92243696,1,
92807915,1,
92280519,1,
91360887,10,
91365225,10,
92323964,1,
92325005,1,
92320839,1,
92267183,9,
92267810,9,
92268528,1,
102078558,1,
102053491,1,
102083133,8,
102029918,10,
102274282,1,
102086665,1,
102086654,10,
101986828,1,
102074822,9,
102095968,10,
102072684,1,
102072256,1,
102072315,1,
102071563,10,
100699889,10,
102036591,1,
102055989,1,
100813285,1,
102127022,1,
102107647,1,
100729722,1,
100737703,10,
100737714,10,
100737831,10,
100738779,9,
100878088,9,
100731049,1,
102106651,9,
102072010,1,
101991169,1,
101948459,1,
100881141,1,
100893288,1,
102082952,9,
100751101,10,
94801119,9,
94722042,1,
94724445,10,
102092834,1,
102075002,1,
102091474,10,
101909599,10,
101910293,10,
100746680,10,
92299154,1,
92770093,10,
92275670,1,
92275670,6,
92284457,1,
92745920,1,
92267775,9,
92303787,1,
94728806,9,
94731253,1,
94142891,1,
94787087,1,
94796925,10,
94778017,9,
94806505,1,
94812392,1,
94735672,1,
92270558,9,
92275869,1,
100747083,10,
92283734,1,
92283734,9,
100873826,10,
102089100,9,
102092557,10,
101354612,1,
92808359,1,
92327851,1,
92328036,1,
93247037,9,
93246171,9,
93246174,9,
100771216,10,
94721978,6,
98260772,10,
93854019,9,
93876495,1,
93885113,1,
93809029,1,
93832341,10,
93808277,1,
94147261,9,
94148519,10,
92804177,1,
92805773,1,
92255581,9,
92330707,1,
92330120,1,
92223040,9,
92752072,6,
92215657,1,
92223943,1,
92770204,9,
92239129,6,
92240776,10,
92241770,10,
94117164,1,
92283383,1,
95690216,9,
95669477,1,
93838478,9,
93849897,1,
97210479,1,
94797767,1,
94798190,1,
94763789,1,
93911946,10,
94770717,9,
101346525,1,
92824475,1,
92822096,1,
92822235,1,
93881748,1,
94809747,1,
94784528,1,
94740521,10,
94743624,1,
94751801,1,
94826574,1,
92238685,1,
92789110,1,
92263358,10,
92756611,1,
92239315,1,
92243693,1,
92806595,9,
91362890,1,
100660743,1,
102018646,10,
102059608,1,
102061158,9,
102014610,1,
102023964,2,
102106395,9,
102272238,1,
100668302,10,
100673807,2,
100673879,1,
102073624,6,
102088561,1,
100680815,1,
100688622,1,
102110278,1,
102049585,17,
100695204,1,
102095819,10,
102095285,10,
102032226,6,
102113043,1,
100716110,6,
100726890,10,
100813293,9,
100813395,1,
102046633,1,
100729397,1,
100737707,10,
100737713,10,
100738126,10,
100872619,1,
100878814,9,
102062374,1,
100751502,9,
101907521,1,
100872792,1,
100755999,10,
94758151,1,
94775070,1,
94785784,10,
94800714,1,
102084890,9,
102092482,1,
102124856,1,
102089846,1,
98243401,9,
98243401,8,
91369428,10,
92293639,1,
92731346,10,
92750996,1,
92264575,1,
92267345,9,
94778020,1,
98247178,1,
94742486,8,
98302614,6,
94806690,1,
94812098,1,
94813888,10,
94722360,6,
94722360,1,
94742705,1,
94747300,9,
92793082,1,
92286735,1,
91395832,1,
94777916,1,
92231403,1,
92238191,6,
94771579,1,
94773556,1,
94771318,1,
94774450,1,
94776975,1,
98316794,1,
93280240,1,
92254208,1,
92731813,1,
91390565,10,
91402129,1,
92261997,8,
92265871,9,
92734476,1,
100731123,1,
92782207,1,
90791029,9,
94778016,1,
92278444,1,
93885469,1,
95669698,1,
95680646,1,
92811723,1,
90833589,1,
90834830,1,
90835065,9,
92295365,9,
92225076,1,
92238750,1,
92239501,2,
92759106,9,
92211935,10,
94093718,6,
95670799,9,
94138653,1,
94140223,1,
95675855,9,
93779088,1,
90789326,10,
93268773,1,
93304541,1,
92727409,1,
94158972,10,
97204685,6,
92309343,1,
92320373,9,
93275077,1,
97166635,9,
92732701,1,
92757809,1,
98246955,1,
93296660,10,
94723158,10,
94140272,9,
93785175,1,
94738297,10,
94757248,1,
93828816,9,
93855850,3,
95690094,1,
95694531,1,
93879013,10,
90799649,6,
92239370,6,
94777500,9,
94098395,1,
94098394,1,
90815973,10,
100729470,1,
100643768,1,
92797411,9,
92797410,9,
92735110,10,
92222946,10,
92741494,1,
93882632,6,
93882899,6,
93883920,10,
93885467,1,
95684734,9,
93891579,1,
93891584,1,
93890632,1,
94095551,1,
94101577,8,
90835066,9,
97201347,1,
92294800,10,
92209043,10,
94120908,6,
94134525,1,
94135782,1,
94137184,1,
94137184,8,
95675203,9,
93768160,1,
93787148,1,
93325910,9,
90790009,10,
92726667,10,
92244556,8,
93811258,9,
93776072,1,
94727504,10,
94139983,1,
93248885,1,
93287619,9,
93287619,1,
92730724,10,
92325184,9,
93258450,9,
93275064,9,
93817189,1,
93817199,1,
94738300,10,
95682502,1,
95683659,1,
93839673,2,
98189779,6,
93315868,1,
90795328,1,
94775100,1,
95693448,1,
97135124,9,
93870858,9,
93883715,1,
94795366,1,
94797724,1,
94805315,1,
93866037,9,
93873301,1,
93879012,10,
95716878,1,
98249764,1,
94094733,9,
98319298,1,
91375199,9,
91375199,1,
91403853,1,
92259484,1,
92735008,6,
92271955,10,
92736508,1,
90795941,10,
94091436,9,
95679597,6,
93899307,9,
92277655,1,
92743138,10,
90833588,1,
90835070,9,
92753723,1,
92238949,10,
92239505,2,
92756461,1,
95676486,1,
94120651,1,
94142367,1,
95675853,9,
95675856,9,
93768578,10,
92282849,1,
93285023,1,
93268771,1,
93287853,9,
93288977,9,
93288977,1,
93288560,10,
93804796,9,
93770637,1,
94732397,1,
94140129,1,
94145971,1,
93254229,10,
93272563,1,
93273764,1,
93273939,9,
93244491,1,
93275581,10,
93276334,10,
93286410,6,
93297203,9,
93297201,9,
93314049,1,
93319334,1,
98246729,1,
92322665,1,
92323217,1,
92324043,1,
93807521,9,
93817181,1,
93818115,1,
93817179,1,
93818122,1,
94735294,10,
94757253,1,
93294342,1,
93294342,9,
93310770,9,
92779858,1,
93282501,8,
94779767,10,
93828818,9,
93833404,1,
93845732,1,
94769316,1,
95693452,1,
95694871,1,
94796655,1,
93875104,1,
93317755,1,
93295848,1,
91551234,1,
91354380,10,
93322358,1,
94724917,10,
95710119,10,
95716105,1,
95719565,1,
95723912,1,
95724775,6,
97128638,1,
93883916,10,
90791916,1,
90796987,9,
92209573,10,
92823585,1,
92825383,10,
94775154,1,
94785264,10,
94769395,1,
94777913,1,
94778224,1,
94773683,10,
94775386,10,
94776673,1,
90802384,10,
90804174,1,
91390567,10,
91403128,1,
91405231,6,
100729469,1,
90824855,9,
100642862,1,
90837524,1,
92734556,10,
93876749,9,
93876749,1,
93881833,1,
95668395,1,
95681808,10,
94100206,1,
92281240,9,
93283954,10,
93285970,9,
92223597,10,
94128350,10,
94136720,9,
93767663,1,
93779218,1,
93789204,6,
93265999,10,
102047640,9,
93288967,9,
93288967,1,
92310714,1,
93254733,1,
93245356,1,
93276341,10,
93287210,6,
93294632,9,
93314606,1,
92743913,2,
98249245,1,
98249683,1,
93835083,1,
93796700,1,
93817184,1,
94738291,10,
93259870,9,
93294605,6,
93254457,1,
92778977,1,
92782412,1,
90800009,1,
94771118,10,
94771986,1,
94771986,8,
92807816,1,
90789033,1,
93834407,2,
93834522,1,
94779524,10,
94747098,1,
94746447,9,
94747603,1,
94751819,1,
94837093,1,
97196737,1,
94756765,12,1
94764749,1,
94769859,9,
94776780,6,
94779991,10,
94783775,6,
95755377,10,
94777910,1,
92307077,1,
90795228,10,
92214108,1,
92823467,1,
92826765,10,
92321723,10,
92321724,10,
92238324,6,
94794292,1,
94801225,1,
94771320,1,
94773358,1,
94092382,6,
94096132,6,
98319297,1,
92729900,9,
92761537,1,
91391241,1,
91403132,1,
92256009,9,
