agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
15663,73065866,6463980,I00000395711,,,2014-01-15 00:00:00,,6,6,,0,C,2014_01_PA0011800_I00000395711_INC_NIBRS,,,
15663,73065867,6463980,I00000395718,,,2014-01-15 00:00:00,,11,6,,0,C,2014_01_PA0011800_I00000395718_INC_NIBRS,,,
15663,73065868,6463980,I00000395759,,,2014-01-21 00:00:00,,15,6,,0,C,2014_01_PA0011800_I00000395759_INC_NIBRS,,,
15663,73065869,6463980,I00000395804,,,2014-01-25 00:00:00,R,9,6,,0,C,2014_01_PA0011800_I00000395804_INC_NIBRS,,,
15663,73065870,6463980,I00000396002,,,2014-01-26 00:00:00,,18,6,,0,C,2014_01_PA0011800_I00000396002_INC_NIBRS,,,
15663,73065871,6463980,I00000396068,,,2014-01-15 00:00:00,,11,6,,0,C,2014_01_PA0011800_I00000396068_INC_NIBRS,,,
15663,73065872,6463980,I00000396075,,,2014-01-15 00:00:00,,10,6,,0,C,2014_01_PA0011800_I00000396075_INC_NIBRS,,,
15663,73065873,6463980,I00000396076,,,2014-01-15 00:00:00,,12,6,,0,C,2014_01_PA0011800_I00000396076_INC_NIBRS,,,
15663,73065876,6463980,I00000396473,,,2014-01-31 00:00:00,,12,6,,0,C,2014_01_PA0011800_I00000396473_INC_NIBRS,,,
15663,73065874,6486430,I00000396111,,,2014-02-03 00:00:00,,21,6,,0,C,2014_02_PA0011800_I00000396111_INC_NIBRS,,,
15663,73065875,6486430,I00000396325,,,2014-02-05 00:00:00,,11,6,,0,C,2014_02_PA0011800_I00000396325_INC_NIBRS,,,
15663,73065877,6508880,I00000397529,,,2014-03-10 00:00:00,,15,6,,0,C,2014_03_PA0011800_I00000397529_INC_NIBRS,,,
15663,73065878,6508880,I00000397612,,,2014-03-06 00:00:00,,16,6,,0,C,2014_03_PA0011800_I00000397612_INC_NIBRS,,,
15663,73065879,6531330,I00000398549,,,2014-04-10 00:00:00,,3,6,,0,C,2014_04_PA0011800_I00000398549_INC_NIBRS,,,
15663,73065880,6531330,I00000398680,,,2014-04-12 00:00:00,,14,6,,0,C,2014_04_PA0011800_I00000398680_INC_NIBRS,,,
15663,73065881,6531330,I00000398803,,,2014-04-09 00:00:00,,9,6,,0,C,2014_04_PA0011800_I00000398803_INC_NIBRS,,,
15663,73065882,6531330,I00000399120,,,2014-04-12 00:00:00,,1,6,,0,C,2014_04_PA0011800_I00000399120_INC_NIBRS,,,
15663,73065883,6531330,I00000399293,,,2014-04-27 00:00:00,,20,6,,0,C,2014_04_PA0011800_I00000399293_INC_NIBRS,,,
15663,73065884,6531330,I00000399336,,,2014-04-26 00:00:00,,17,6,,0,C,2014_04_PA0011800_I00000399336_INC_NIBRS,,,
15663,73065888,6531330,I00000400632,,,2014-04-18 00:00:00,,7,6,,0,C,2014_04_PA0011800_I00000400632_INC_NIBRS,,,
15663,73065892,6531330,I00000401074,,,2014-04-29 00:00:00,,8,6,,0,C,2014_04_PA0011800_I00000401074_INC_NIBRS,,,
15663,73065893,6531330,I00000401075,,,2014-04-11 00:00:00,,10,6,,0,C,2014_04_PA0011800_I00000401075_INC_NIBRS,,,
15663,73065885,6553780,I00000399546,,,2014-05-01 00:00:00,,20,6,,0,C,2014_05_PA0011800_I00000399546_INC_NIBRS,,,
15663,73065886,6553780,I00000399906,,,2014-05-12 00:00:00,,18,6,,0,C,2014_05_PA0011800_I00000399906_INC_NIBRS,,,
15663,73065887,6553780,I00000400287,,,2014-05-19 00:00:00,,20,6,,0,C,2014_05_PA0011800_I00000400287_INC_NIBRS,,,
15663,73065889,6553780,I00000400644,,,2014-05-30 00:00:00,,10,6,,0,C,2014_05_PA0011800_I00000400644_INC_NIBRS,,,
15663,73065890,6553780,I00000400960,,,2014-05-05 00:00:00,,12,6,,0,C,2014_05_PA0011800_I00000400960_INC_NIBRS,,,
15663,73065891,6553780,I00000401053,,,2014-05-24 00:00:00,,12,6,,0,C,2014_05_PA0011800_I00000401053_INC_NIBRS,,,
15663,73065894,6576230,I00000401609,,,2014-06-09 00:00:00,,9,6,,0,C,2014_06_PA0011800_I00000401609_INC_NIBRS,,,
15663,73065895,6576230,I00000402013,,,2014-06-27 00:00:00,,12,6,,0,C,2014_06_PA0011800_I00000402013_INC_NIBRS,,,
15663,73065896,6598680,I00000402524,,,2014-07-04 00:00:00,,5,6,,0,C,2014_07_PA0011800_I00000402524_INC_NIBRS,,,
15663,73065897,6598680,I00000403109,,,2014-07-23 00:00:00,,4,6,,0,C,2014_07_PA0011800_I00000403109_INC_NIBRS,,,
15663,73065898,6598680,I00000403496,,,2014-07-25 00:00:00,,21,6,,0,C,2014_07_PA0011800_I00000403496_INC_NIBRS,,,
15663,73065899,6598680,I00000403576,,,2014-07-21 00:00:00,,14,6,,0,C,2014_07_PA0011800_I00000403576_INC_NIBRS,,,
15663,73065900,6598680,I00000403639,,,2014-07-04 00:00:00,,18,6,,0,C,2014_07_PA0011800_I00000403639_INC_NIBRS,,,
15663,73065902,6598680,I00000403735,,,2014-07-01 00:00:00,,10,6,,0,C,2014_07_PA0011800_I00000403735_INC_NIBRS,,,
