agency_id,ori,legacy_ori,agency_name,short_name,agency_type_id,agency_type_name,tribe_id,campus_id,city_id,city_name,state_id,state_abbr,primary_county_id,primary_county,primary_county_fips,agency_status,submitting_agency_id,submitting_sai,submitting_name,submitting_state_abbr,start_year,dormant_year,current_year,revised_rape_start,current_nibrs_start_year,population,population_group_code,population_group_desc,population_source_flag,suburban_area_flag,core_city_flag,months_reported,nibrs_months_reported,past_10_years_reported,covered_by_id,covered_by_ori,covered_by_name,staffing_year,total_officers,total_civilians,icpsr_zip,icpsr_lat,icpsr_lng
17081,PA0580500,PA0580500,Oakland Police Department,Oakland,1,City,,,9492,Susquehanna,42,PA,2314,Susquehanna,42115,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2009,,2016,2013,,580,7,"Cities under 2,500",L,N,N,12,0,8,,,,,,,18847,41.819665,-75.800969
16408,PA0240400,PA0240400,Benzinger Township Police Department,Benzinger Township,1,City,,,9476,St Marys,42,PA,2280,Elk,42047,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2014,,0,7,"Cities under 2,500",L,N,N,0,0,0,16407,PA0240300,St. Marys City,1993,6,1,15857,41.427334,-78.653938
16044,PA0101200,PA0101200,Cranberry Township Police Department,Cranberry Township,1,City,,,8932,Cranberry Township,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,30697,4,"Cities from 25,000 thru 49,999",L,Y,N,12,0,10,,,,2016,27,4,16066,40.913834,-79.91896
16200,PA0156500,PA0156500,Kennett Township Police Department,Kennett Township,1,City,,,8878,Chadds Ford,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2009,,2016,2013,,8087,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,6,,,,2016,5,1,19317,39.973965,-75.749732
17019,PA0543500,PA0543500,County Detective: Schuylkill County,County Detective: Schuylkill County,5,Other,,,,,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,9,,,,2016,6,16,17901,40.703682,-76.217788
15768,PA0026100,PA0026100,Crafton Police Department,Crafton,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,6354,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,9,1,15205,40.46892,-79.98092
15782,PA0027700,PA0027700,Liberty Police Department,Liberty,1,City,,,9213,McKeesport,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,2528,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,1,0,15133,40.46892,-79.98092
15928,PA0064200,PA0064200,"Bethel Township Police Department, Berks County","Bethel Township, Berks County",1,City,,,8823,Bethel,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2001,,2016,2013,,4123,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,3,0,19507,40.413957,-75.92686
15685,PA0020E00,PA0020E00,Harrison Township Police Department,Harrison Township,1,City,,,9277,Natrona Heights,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,10475,5,"Cities from 10,000 thru 24,999",L,Y,N,6,0,9,,,,2016,18,3,15065,40.46892,-79.98092
16584,PA0361500,PA0361500,Adamstown Police Department,Adamstown,1,City,,,8954,Denver,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,1846,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,1,0,17517,40.041992,-76.250198
16212,PA016BF00,PA016BF00,Bureau of Forestry: Clarion County,Bureau of Forestry: Clarion County,6,Other State Agency,,,,,42,PA,2272,Clarion,42031,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,7,,,,2007,1,0,17101,41.198159,-79.420369
16223,PA0171100,PA0171100,"Lawrence Township Police Department, Clearfield County","Lawrence Township, Clearfield County",1,City,,,9109,Hyde,42,PA,2273,Clearfield,42033,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1974,,2016,2013,,7505,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,8,1,16843,41.000249,-78.473749
17114,PA060070X,PA0600700,Union Township Police Department,Union Township,1,City,,,9171,Lewisburg,42,PA,2316,Union,42119,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1980,,2016,2014,1989,1602,7,"Cities under 2,500",L,N,N,0,0,0,17118,PA060SP00,State Police: Union County,,,,,,
16685,PA0391900,PA0391900,County Detective: Lehigh County,County Detective: Lehigh County,5,Other,,,,,42,PA,2295,Lehigh,42077,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1998,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2016,32,30,18101,40.614241,-75.590627
15700,PA0020X00,PA0020X00,Neville Township Police Department,Neville Township,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,1070,7,"Cities under 2,500",L,Y,N,12,0,9,,,,2016,14,3,15225,40.46892,-79.98092
16843,PA0461400,PA0461400,Lower Merion Township Police Department,Lower Merion Township,1,City,,,8781,Ardmore,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,58369,3,"Cities from 50,000 thru 99,000",L,N,N,12,0,10,,,,2016,131,15,19003,40.209999,-75.370201
17270,PA0670300,PA0670300,Spring Garden Township Police Department,Spring Garden Township,1,City,,,9593,York,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,12884,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,18,3,17403,39.921751,-76.728889
17087,PA0581500,PA0581500,Hop Bottom Borough Police Department,Hop Bottom Borough,1,City,,,9099,Hop Bottom,42,PA,2314,Susquehanna,42115,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2004,,2016,2013,,311,7,"Cities under 2,500",L,N,N,5,0,7,,,,,,,18824,41.819665,-75.800969
16844,PA0461500,PA0461500,Lower Moreland Township Police Department,Lower Moreland Township,1,City,,,9108,Huntingdon Valley,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,13266,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,21,5,19006,40.209999,-75.370201
17230,PA0652900,PA0652900,Avonmore Boro Police Department,Avonmore Boro,1,City,,,8793,Avonmore,42,PA,2321,Westmoreland,42129,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1999,,2016,2013,,982,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,1,0,15618,40.311068,-79.466688
16566,PA035BF00,PA035BF00,Bureau of Forestry: Lackawanna County,Bureau of Forestry: Lackawanna County,6,Other State Agency,,,,,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17101,41.44025,-75.609587
25386,PA0310900,PA0310900,State Park Rangers: Trough Creek,State Park Rangers: Trough Creek,6,Other State Agency,,,,,42,PA,2287,Huntingdon,42061,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2014,,2016,2013,,0,7,"Cities under 2,500",L,N,N,11,0,2,,,,,,,     ,40.422321,-77.968584
15732,PA0022600,PA0022600,Whitehall Police Department,Whitehall,1,City,,,9358,Pittsburgh,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,13884,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,21,5,15236,40.46892,-79.98092
17161,PA0632200,PA0632200,East Bethlehem Township Police Department,East Bethlehem Township,1,City,,,9039,Fredericktown,42,PA,2319,Washington,42125,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,2301,7,"Cities under 2,500",L,Y,N,12,0,8,,,,2016,1,0,15333,40.200005,-80.252132
16285,PA0200500,PA0200500,Cochranton Police Department,Cochranton,1,City,,,8909,Cochranton,42,PA,2276,Crawford,42039,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,1114,7,"Cities under 2,500",L,N,N,12,0,9,,,,2016,2,0,16314,41.68684,-80.107811
16417,PA0250300,PA0250300,"Millcreek Township, Erie County","Millcreek Township, Erie County",1,City,,,9006,Erie,42,PA,2281,Erie,42049,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,54123,3,"Cities from 50,000 thru 99,000",L,N,N,8,0,9,,,,2016,62,16,16506,42.117952,-80.096386
17374,PA67BCI0X,PA67BCI00,"State Police, Bureau of Criminal Investigation: York County","State Police, Bureau of Criminal Investigation: York County",4,State Police,,,,,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,2007,7,0,,,
16045,PA0101700,PA0101700,County Detective: Butler County,County Detective: Butler County,5,Other,,,,,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2001,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,10,0,9,,,,2016,4,1,16003,40.913834,-79.91896
16451,PA0261500,PA0261500,Luzerne Township Police Department,Luzerne Township,1,City,,,8853,Brownsville,42,PA,2282,Fayette,42051,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,5900,6,"Cities from 2,500 thru 9,999",L,Y,N,11,0,9,,,,2014,1,0,15417,39.918725,-79.639946
15745,PA0023800,PA0023800,North Braddock Police Department,North Braddock,1,City,,,8841,Braddock,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4805,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,7,,,,2016,3,0,15104,40.46892,-79.98092
16023,PA0095300,PA0095300,Bedminster Township Police Department,Bedminster Township,1,City,,,8807,Bedminster,42,PA,2265,Bucks,42017,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,,,7104,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,1,18910,40.336887,-75.10706
17315,PA08BCI0X,PA08BCI00,"State Police, Bureau of Criminal Investigation: Bradford County","State Police, Bureau of Criminal Investigation: Bradford County",4,State Police,,,,,42,PA,2264,Bradford,42015,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,8E,Non-MSA State Police,L,N,N,12,0,10,,,,2007,7,0,,,
17276,PA0671000,PA0671000,West York Police Department,West York,1,City,,,9593,York,42,PA,2323,York,42133,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4560,6,"Cities from 2,500 thru 9,999",L,Y,N,10,0,9,,,,2016,8,0,17404,39.921751,-76.728889
17000,PA0541400,PA0541400,Gilberton Police Department,Gilberton,1,City,,,9189,Mahoney Plane,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,751,7,"Cities under 2,500",L,N,N,0,0,3,,,,2010,1,0,17949,40.703682,-76.217788
23495,PA0102800,PA0102800,Portersville Police Department,Portersville,1,City,,,9372,Portersville,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,238,7,"Cities under 2,500",L,Y,N,12,0,4,,,,,,,     ,40.913834,-79.91896
17356,PA49BCI0X,PA49BCI00,"State Police, Bureau of Criminal Investigation: Northumberland County","State Police, Bureau of Criminal Investigation: Northumberland County",4,State Police,,,,,42,PA,2305,Northumberland,42097,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2005,,2016,2013,,0,8E,Non-MSA State Police,L,N,N,12,0,10,,,,2007,7,0,,,
15911,PA0062400,PA0062400,"Caernarvon Township Police Department, Berks County","Caernarvon Township, Berks County",1,City,,,9253,Morgantown,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1968,,2016,2013,,4027,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,7,1,19543,40.413957,-75.92686
16651,PA0380800,PA0380800,Cleona Police Department,Cleona,1,City,,,8899,Cleona,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,2006,2016,2013,2006,0,7,"Cities under 2,500",L,Y,N,0,0,0,16657,PA0381400,Cleona,2005,4,0,17042,40.367344,-76.458009
16860,PA0463100,PA0463100,West Norriton Township Police Department,West Norriton Township,1,City,,,9309,Norristown,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,15836,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,27,3,19403,40.209999,-75.370201
16030,PA009DE00,PA009DE00,Bureau of Narcotics: Bucks County,Bureau of Narcotics: Bucks County,6,Other State Agency,,,,,42,PA,2265,Bucks,42017,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,8,,,,2006,14,1,17120,40.336887,-75.10706
16735,PA0405000,PA0405000,Dallas Township Police Department,Dallas Township,1,City,,,8942,Dallas,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,9294,6,"Cities from 2,500 thru 9,999",L,Y,N,11,0,9,,,,2016,10,0,18612,41.172787,-75.976035
16708,PA0401700,PA0401700,Exeter Police Department,Exeter,1,City,,,9012,Exeter,42,PA,2296,Luzerne,42079,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5592,6,"Cities from 2,500 thru 9,999",L,Y,N,10,0,9,,,,2016,2,0,18643,41.172787,-75.976035
16145,PA014BF00,PA014BF00,Bureau of Forestry: Centre County,Bureau of Forestry: Centre County,6,Other State Agency,,,,,42,PA,2270,Centre,42027,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17101,40.90916,-77.84783
16112,PA0120100,PA0120100,Emporium Police Department,Emporium,1,City,,,9002,Emporium,42,PA,2268,Cameron,42023,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,1938,7,"Cities under 2,500",L,N,N,12,0,10,,,,2016,2,0,15834,41.438289,-78.198314
16321,PA021BF00,PA021BF00,Bureau of Forestry: Cumberland County,Bureau of Forestry: Cumberland County,6,Other State Agency,,,,,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17101,40.164782,-77.26344
16531,PA0340700,PA0340700,Port Royal Police Department,Port Royal,1,City,,,9370,Port Royal,42,PA,2290,Juniata,42067,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2003,,2016,2014,2004,929,7,"Cities under 2,500",L,N,N,0,0,0,16534,PA034SP00,State Police: Juniata County,,,,17082,40.530673,-77.400438
23239,PA0102300,PA0102300,Callery Police Department,Callery,1,City,,,8861,Callery,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,388,7,"Cities under 2,500",L,Y,N,12,0,4,,,,,,,     ,40.913834,-79.91896
16580,PA0361100,PA0361100,New Holland Police Department,New Holland,1,City,,,9294,New Holland,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,5429,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,14,1,17557,40.041992,-76.250198
16488,PA0300100,PA0300100,Waynesburg Police Department,Waynesburg,1,City,,,9550,Waynesburg,42,PA,2286,Greene,42059,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4122,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,8,3,15370,39.847707,-80.225655
16568,PA035SP00,PA035SP00,State Police: Lackawanna County,State Police: Lackawanna County,4,State Police,,,,,42,PA,2291,Lackawanna,42069,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,18183,9C,"MSA counties from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,1,0,18512,41.44025,-75.609587
15659,PA0010800,PA0010800,East Berlin Police Department,East Berlin,1,City,,,8978,East Berlin,42,PA,2257,Adams,42001,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1977,,2016,2013,,1525,7,"Cities under 2,500",L,Y,N,11,0,8,,,,2016,1,0,17316,39.869471,-77.21773
16115,PA012SP00,PA012SP00,State Police: Cameron County,State Police: Cameron County,4,State Police,,,,,42,PA,2268,Cameron,42023,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1964,,2016,2013,,2802,8D,"Non-MSA counties under 10,000",L,N,N,12,0,10,,,,2016,1,0,15834,41.438289,-78.198314
15691,PA0020L00,PA0020L00,Wilkins Township Police Department,Wilkins Township,1,City,,,9519,Turtle Creek,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,6316,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,12,0,15145,40.46892,-79.98092
16524,PA0331200,PA0331200,Summerville Police Department,Summerville,1,City,,,9489,Summerville,42,PA,2289,Jefferson,42065,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1989,,2016,2014,2004,521,7,"Cities under 2,500",L,N,N,0,0,0,16527,PA033SP00,State Police: Jefferson County,1989,1,0,15864,41.130287,-78.999044
16088,PA0114000,PA0114000,Stonycreek Township Police Department,Stonycreek Township,1,City,,,9129,Johnstown,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,2722,6,"Cities from 2,500 thru 9,999",L,Y,N,1,0,8,,,,2016,3,0,15902,40.497668,-78.711398
16041,PA0100900,PA0100900,"Middlesex Township Police Department, Butler County","Middlesex Township, Butler County",1,City,,,9526,Valencia,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2001,,2016,2013,,5533,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,4,0,16059,40.913834,-79.91896
15999,PA0092200,PA0092200,Yardley Police Department,Yardley,1,City,,,9591,Yardley,42,PA,2265,Bucks,42017,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1973,,2016,2013,,2434,7,"Cities under 2,500",L,Y,N,12,0,10,,,,2016,3,0,19067,40.336887,-75.10706
17061,PA0561700,PA0561700,Indian Lake Police Department,Indian Lake,1,City,,,8877,Central City,42,PA,2312,Somerset,42111,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,392,7,"Cities under 2,500",L,N,N,12,0,4,,,,2016,5,0,15926,39.981297,-79.028486
15793,PA0029100,PA0029100,Springdale Police Department,Springdale,1,City,,,9474,Springdale,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,3390,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,9,,,,2016,3,0,15144,40.46892,-79.98092
25295,PA0213500,PA0213500,State Park Rangers: Kings Gap Environmental Education Center,State Park Rangers: Kings Gap Environmental Education Center,6,Other State Agency,,,,,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2013,,2016,2013,,0,7,"Cities under 2,500",L,Y,N,12,0,4,,,,2016,1,0,     ,40.164782,-77.26344
15823,PA0032300,PA0032300,Parker Police Department,Parker,1,City,,,9339,Parker,42,PA,2259,Armstrong,42005,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2002,,2016,2013,,830,7,"Cities under 2,500",L,Y,N,11,0,6,,,,,,,16049,40.81238,-79.464129
16357,PA0230100,PA0230100,Aston Township Police Department,Aston Township,1,City,,,8785,Aston,42,PA,2279,Delaware,42045,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,16916,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,16,2,19014,39.91667,-75.398786
17079,PA0580300,PA0580300,Lanesboro Police Department,Lanesboro,1,City,,,9492,Susquehanna,42,PA,2314,Susquehanna,42115,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2009,,2016,,,479,7,"Cities under 2,500",L,N,N,12,0,8,,,,,,,18827,41.819665,-75.800969
16641,PA037DE00,PA037DE00,Bureau of Narcotics: Lawrence County,Bureau of Narcotics: Lawrence County,6,Other State Agency,,,,,42,PA,2293,Lawrence,42073,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1976,,2016,2013,,0,8D,"Non-MSA counties under 10,000",L,N,N,12,0,8,,,,,,,17120,40.992735,-80.334446
16879,PA0465300,PA0465300,Limerick Township Police Department,Limerick Township,1,City,,,9407,Royersford,42,PA,2302,Montgomery,42091,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1974,,2016,2013,,18921,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,25,2,19468,40.209999,-75.370201
17133,PA0620500,PA0620500,Tidioute Police Department,Tidioute,1,City,,,9507,Tidioute,42,PA,2318,Warren,42123,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,668,7,"Cities under 2,500",L,N,N,12,0,10,,,,2015,1,0,16351,41.843669,-79.313173
15893,PA0060600,PA0060600,Hamburg Police Department,Hamburg,1,City,,,9069,Hamburg,42,PA,2262,Berks,42011,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,4350,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,6,1,19526,40.413957,-75.92686
15737,PA0022D00,PA0022D00,Allegheny County Port Authority,Allegheny County Port Authority,5,Other,,,,,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1999,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,10,,,,2016,45,12,15222,40.46892,-79.98092
16097,PA0115400,PA0115400,Allegheny Township Police Department,Allegheny Township,1,City,,,9183,Loretto,42,PA,2267,Cambria,42021,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2014,1996,2840,6,"Cities from 2,500 thru 9,999",L,Y,N,0,0,0,16110,PA011SP00,State Police: Cambria County,1976,1,0,15940,40.497668,-78.711398
17020,PA0543600,PA0543600,Rush Township Police Department,Rush Township,1,City,,,9499,Tamaqua,42,PA,2310,Schuylkill,42107,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,3337,6,"Cities from 2,500 thru 9,999",L,N,N,12,0,10,,,,2016,3,0,18252,40.703682,-76.217788
16201,PA015BF00,PA015BF00,Bureau of Forestry: Chester County,Bureau of Forestry: Chester County,6,Other State Agency,,,,,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1994,,2016,2013,,0,9D,"MSA counties under 10,000",L,Y,N,12,0,7,,,,2007,1,0,17101,39.973965,-75.749732
17345,PA38BCI0X,PA38BCI00,"State Police, Bureau of Criminal Investigation: Lebanon County","State Police, Bureau of Criminal Investigation: Lebanon County",4,State Police,,,,,42,PA,2294,Lebanon,42075,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,2007,,2016,2013,,0,9E,MSA State Police,L,Y,N,12,0,10,,,,2007,7,0,,,
16903,PA0480900,PA0480900,Palmer Township Police Department,Palmer Township,1,City,,,8986,Easton,42,PA,2304,Northampton,42095,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1962,,2016,2013,,21002,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,34,2,18045,40.752791,-75.307447
15751,PA0024400,PA0024400,Swissvale Police Department,Swissvale,1,City,,,9495,Swissvale,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,8887,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,15,0,15218,40.46892,-79.98092
16570,PA0360100,PA0360100,Columbia Police Department,Columbia,1,City,,,8914,Columbia,42,PA,2292,Lancaster,42071,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,10379,5,"Cities from 10,000 thru 24,999",L,Y,N,12,0,10,,,,2016,17,3,17512,40.041992,-76.250198
15695,PA0020R00,PA0020R00,Findlay Township Police Department,Findlay Township,1,City,,,8902,Clinton,42,PA,2258,Allegheny,42003,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1975,,2016,2013,,5513,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,15,7,15026,40.46892,-79.98092
16303,PA0210500,PA0210500,West Shore Regional Police Department,West Shore Regional,1,City,,,9169,Lemoyne,42,PA,2277,Cumberland,42041,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,2016,7707,6,"Cities from 2,500 thru 9,999",L,Y,N,12,12,10,,,,2016,12,1,17043,40.164782,-77.26344
16048,PA0102200,PA0102200,"Jackson Township Police Department, Butler County","Jackson Township, Butler County",1,City,,,9597,Zelienople,42,PA,2266,Butler,42019,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1989,,2016,2013,,3577,6,"Cities from 2,500 thru 9,999",L,Y,N,12,0,10,,,,2016,8,2,16063,40.913834,-79.91896
16784,PA0430500,PA0430500,Mercer Police Department,Mercer,1,City,,,9219,Mercer,42,PA,2299,Mercer,42085,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1960,,2016,2013,,1939,7,"Cities under 2,500",L,Y,N,11,0,9,,,,2016,4,0,16137,41.300014,-80.252786
16190,PA0154700,PA0154700,Lincoln University,Lincoln University,3,University or College,,317,,,42,PA,2271,Chester,42029,A,23388,PAUCR0001,Pennsylvania State Police Bureau of Research and Development,PA,1974,,2016,2014,1999,0,7,"Cities under 2,500",L,Y,N,0,0,0,16203,PA015SP00,State Police: Chester County,1994,1,13,19352,39.973965,-75.749732
